release_date,spawning_year,folder,array_task_id,script
2024-01-07,2024,KRICO_0122,24,run.py
2024-01-08,2024,KRICO_0122,25,run.py
2024-01-09,2024,KRICO_0122,26,run.py
2024-01-10,2024,KRICO_0122,27,run.py
2024-01-11,2024,KRICO_0122,28,run.py
2024-01-12,2024,KRICO_0122,29,run.py
2024-01-13,2024,KRICO_0122,30,run.py
2024-01-14,2024,KRICO_0122,31,run.py
2024-01-15,2024,KRICO_0123,1,run.py
2024-01-16,2024,KRICO_0123,2,run.py
2024-01-17,2024,KRICO_0123,3,run.py
2024-01-18,2024,KRICO_0123,4,run.py
2024-01-19,2024,KRICO_0123,5,run.py
2024-01-20,2024,KRICO_0123,6,run.py
2024-01-21,2024,KRICO_0123,7,run.py
2024-01-22,2024,KRICO_0123,8,run.py
2024-01-23,2024,KRICO_0123,9,run.py
2024-01-24,2024,KRICO_0123,10,run.py
2024-01-25,2024,KRICO_0123,11,run.py
2024-01-26,2024,KRICO_0123,12,run.py
2024-01-27,2024,KRICO_0123,13,run.py
2024-01-28,2024,KRICO_0123,14,run.py
2024-01-29,2024,KRICO_0123,15,run.py
2024-01-30,2024,KRICO_0123,16,run.py
2024-01-31,2024,KRICO_0123,17,run.py
2024-02-01,2024,KRICO_0123,18,run.py
2024-02-02,2024,KRICO_0123,19,run.py
2024-02-03,2024,KRICO_0123,20,run.py
2024-02-04,2024,KRICO_0123,21,run.py
2024-02-05,2024,KRICO_0123,22,run.py
2024-02-06,2024,KRICO_0123,23,run.py
2024-02-07,2024,KRICO_0123,24,run.py
2024-02-08,2024,KRICO_0123,25,run.py
2024-02-09,2024,KRICO_0123,26,run.py
2024-02-10,2024,KRICO_0123,27,run.py
2024-02-11,2024,KRICO_0123,28,run.py
2024-02-12,2024,KRICO_0123,29,run.py
2024-02-13,2024,KRICO_0123,30,run.py
2024-02-14,2024,KRICO_0123,31,run.py
2024-02-15,2024,KRICO_0124,1,run.py
2024-02-16,2024,KRICO_0124,2,run.py
2024-02-17,2024,KRICO_0124,3,run.py
2024-02-18,2024,KRICO_0124,4,run.py
2024-02-19,2024,KRICO_0124,5,run.py
2024-02-20,2024,KRICO_0124,6,run.py
2024-02-21,2024,KRICO_0124,7,run.py
2024-02-22,2024,KRICO_0124,8,run.py
2024-02-23,2024,KRICO_0124,9,run.py
2024-02-24,2024,KRICO_0124,10,run.py
2024-02-25,2024,KRICO_0124,11,run.py
2024-02-26,2024,KRICO_0124,12,run.py
2024-02-27,2024,KRICO_0124,13,run.py
2024-02-28,2024,KRICO_0124,14,run.py
2024-02-29,2024,KRICO_0124,15,run.py
2024-03-01,2024,KRICO_0124,18,run.py
2024-03-02,2024,KRICO_0124,19,run.py
2024-03-03,2024,KRICO_0124,20,run.py
2024-03-04,2024,KRICO_0124,21,run.py
2024-03-05,2024,KRICO_0124,22,run.py
2024-03-06,2024,KRICO_0124,23,run.py
2024-03-07,2024,KRICO_0124,24,run.py
2024-03-08,2024,KRICO_0124,25,run.py
2024-03-09,2024,KRICO_0124,26,run.py
2024-03-10,2024,KRICO_0124,27,run.py
2024-03-11,2024,KRICO_0124,28,run.py
2024-03-12,2024,KRICO_0124,29,run.py
2024-03-13,2024,KRICO_0124,30,run.py
2024-03-14,2024,KRICO_0124,31,run.py
2024-11-15,2025,KRICO_0125,1,run.py
2024-11-16,2025,KRICO_0125,2,run.py
2024-11-17,2025,KRICO_0125,3,run_ter.py
2024-11-18,2025,KRICO_0125,4,run_bis.py
2024-11-19,2025,KRICO_0125,5,run.py
2024-11-20,2025,KRICO_0125,6,run_ter.py
2024-11-21,2025,KRICO_0125,7,run_bis.py
2024-11-22,2025,KRICO_0125,8,run_ter.py
2024-11-23,2025,KRICO_0125,9,run_bis.py
2024-11-24,2025,KRICO_0125,10,run.py
2024-11-25,2025,KRICO_0125,11,run_ter.py
2024-11-26,2025,KRICO_0125,12,run.py
2024-11-27,2025,KRICO_0125,13,run.py
2024-11-28,2025,KRICO_0125,14,run.py
2024-11-29,2025,KRICO_0125,15,run_bis.py
2024-11-30,2025,KRICO_0125,16,run.py
2024-12-01,2025,KRICO_0125,18,run.py
2024-12-02,2025,KRICO_0125,19,run.py
2024-12-03,2025,KRICO_0125,20,run.py
2024-12-04,2025,KRICO_0125,21,run.py
2024-12-05,2025,KRICO_0125,22,run.py
2024-12-06,2025,KRICO_0125,23,run.py
2024-12-07,2025,KRICO_0125,24,run.py
2024-12-08,2025,KRICO_0125,25,run.py
2024-12-09,2025,KRICO_0125,26,run.py
2024-12-10,2025,KRICO_0125,27,run.py
2024-12-11,2025,KRICO_0125,28,run.py
2024-12-12,2025,KRICO_0125,29,run.py
2024-12-13,2025,KRICO_0125,30,run.py
2024-12-14,2025,KRICO_0125,31,run.py
2024-12-15,2025,KRICO_0126,1,run.py
2024-12-16,2025,KRICO_0126,2,run.py
2024-12-17,2025,KRICO_0126,3,run.py
2024-12-18,2025,KRICO_0126,4,run.py
2024-12-19,2025,KRICO_0126,5,run.py
2024-12-20,2025,KRICO_0126,6,run.py
2024-12-21,2025,KRICO_0126,7,run.py
2024-12-22,2025,KRICO_0126,8,run.py
2024-12-23,2025,KRICO_0126,9,run.py
2024-12-24,2025,KRICO_0126,10,run.py
2024-12-25,2025,KRICO_0126,11,run.py
2024-12-26,2025,KRICO_0126,12,run.py
2024-12-27,2025,KRICO_0126,13,run.py
2024-12-28,2025,KRICO_0126,14,run.py
2024-12-29,2025,KRICO_0126,15,run.py
2024-12-30,2025,KRICO_0126,16,run_bis.py
2024-12-31,2025,KRICO_0126,17,run.py
2025-01-01,2025,KRICO_0126,18,run.py
2025-01-02,2025,KRICO_0126,19,run.py
2025-01-03,2025,KRICO_0126,20,run.py
2025-01-04,2025,KRICO_0126,21,run.py
2025-01-05,2025,KRICO_0126,22,run.py
2025-01-06,2025,KRICO_0126,23,run.py
2025-01-07,2025,KRICO_0126,24,run.py
2025-01-08,2025,KRICO_0126,25,run.py
2025-01-09,2025,KRICO_0126,26,run.py
2025-01-10,2025,KRICO_0126,27,run.py
2025-01-11,2025,KRICO_0126,28,run.py
2025-01-12,2025,KRICO_0126,29,run.py
2025-01-13,2025,KRICO_0126,30,run.py
2025-01-14,2025,KRICO_0126,31,run.py
2025-01-15,2025,KRICO_0127,1,run.py
2025-01-16,2025,KRICO_0127,2,run_bis.py
2025-01-17,2025,KRICO_0127,3,run.py
2025-01-18,2025,KRICO_0127,4,run.py
2025-01-19,2025,KRICO_0127,5,run.py
2025-01-20,2025,KRICO_0127,6,run.py
2025-01-21,2025,KRICO_0127,7,run.py
2025-01-22,2025,KRICO_0127,8,run.py
2025-01-23,2025,KRICO_0127,9,run.py
2025-01-24,2025,KRICO_0127,10,run.py
2025-01-25,2025,KRICO_0127,11,run.py
2025-01-26,2025,KRICO_0127,12,run.py
2025-01-27,2025,KRICO_0127,13,run.py
2025-01-28,2025,KRICO_0127,14,run.py
2025-01-29,2025,KRICO_0127,15,run.py
2025-01-30,2025,KRICO_0127,16,run.py
2025-01-31,2025,KRICO_0127,17,run.py
2025-02-01,2025,KRICO_0127,18,run.py
2025-02-02,2025,KRICO_0127,19,run.py
2025-02-03,2025,KRICO_0127,20,run.py
2025-02-04,2025,KRICO_0127,21,run.py
2025-02-05,2025,KRICO_0127,22,run.py
2025-02-06,2025,KRICO_0127,23,run.py
2025-02-07,2025,KRICO_0127,24,run.py
2025-02-08,2025,KRICO_0127,25,run.py
2025-02-09,2025,KRICO_0127,26,run.py
2025-02-10,2025,KRICO_0127,27,run.py
2025-02-11,2025,KRICO_0127,28,run.py
2025-02-12,2025,KRICO_0127,29,run.py
2025-02-13,2025,KRICO_0127,30,run.py
2025-02-14,2025,KRICO_0127,31,run.py
2025-02-15,2025,KRICO_0128,1,run.py
2025-02-16,2025,KRICO_0128,2,run.py
2025-02-17,2025,KRICO_0128,3,run.py
2025-02-18,2025,KRICO_0128,4,run.py
2025-02-19,2025,KRICO_0128,5,run.py
2025-02-20,2025,KRICO_0128,6,run.py
2025-02-21,2025,KRICO_0128,7,run.py
2025-02-22,2025,KRICO_0128,8,run.py
2025-02-23,2025,KRICO_0128,9,run.py
2025-02-24,2025,KRICO_0128,10,run.py
2025-02-25,2025,KRICO_0128,11,run.py
2025-02-26,2025,KRICO_0128,12,run.py
2025-02-27,2025,KRICO_0128,13,run.py
2025-02-28,2025,KRICO_0128,14,run.py
2025-03-01,2025,KRICO_0128,18,run.py
2025-03-02,2025,KRICO_0128,19,run.py
2025-03-03,2025,KRICO_0128,20,run.py
2025-03-04,2025,KRICO_0128,21,run.py
2025-03-05,2025,KRICO_0128,22,run.py
2025-03-06,2025,KRICO_0128,23,run.py
2025-03-07,2025,KRICO_0128,24,run.py
2025-03-08,2025,KRICO_0128,25,run.py
2025-03-09,2025,KRICO_0128,26,run.py
2025-03-10,2025,KRICO_0128,27,run.py
2025-03-11,2025,KRICO_0128,28,run.py
2025-03-12,2025,KRICO_0128,29,run.py
2025-03-13,2025,KRICO_0128,30,run.py
2025-03-14,2025,KRICO_0128,31,run.py
